RXO2	RT2	AC2	CNL2	DEN2	CAL2	GR2	相对重心	变差方差根	平均中位数	平均斜率	标签
0.424936923	0.349936923	0.229	0.204236711	0.681654854	0.005790928	0.320017719	0.47492075	0.047254224	0.331086957	-0.036023715	1
0.263541448	0.216	0.32787828	0.190331584	0.59370724	0.022917104	0.307873032	0.521006297	0.048884083	0.318041667	0.013755102	1
0.266650587	0.218129509	0.329307257	0.191171665	0.589478922	0.024304216	0.306650587	0.521006297	0.048884083	0.318041667	0.013755102	1
0.26940015	0.22140015	0.31559985	0.19322855	0.59214275	0.02277145	0.288856501	0.521006297	0.048884083	0.318041667	0.013755102	1
0.606031175	0.566778921	0.259769907	0.040097656	0.306524865	0.130296574	0.060375676	0.490044329	0.01215119	0.068525319	-0.005116185	1
0.267071327	0.219071327	0.335607704	0.203803852	0.586089158	0.024964337	0.30557204	0.521006297	0.048884083	0.318041667	0.013755102	1
0.447567467	0.487017559	0.343483364	0.135516636	0.419798523	0.158749538	0.067749538	0.50495364	0.024973599	0.072655452	-0.000399055	1
0.271478342	0.218739171	0.261476484	0.200739171	0.653477413	0.015956683	0.370567762	0.512624641	0.051984033	0.397484105	0.03158916	1
0.411973776	0.454985015	0.326981268	0.087007493	0.363097404	0.058966283	0.017127374	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.271	0.222861677	0.315244903	0.192896258	0.591829936	0.023034581	0.281965419	0.521006297	0.048884083	0.318041667	0.013755102	1
0.453699521	0.488957336	0.329840749	0.130215151	0.393497607	0.171177273	0.061441707	0.481703146	0.039649611	0.08025	-0.010070588	1
0.408755637	0.451586818	0.322117364	0.086065909	0.392286182	0.049647909	0.045366544	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.384566121	0.3263581	0.216830607	0.1596419	0.662490343	0.007245172	0.313982163	0.480021159	0.038900618	0.285209565	-0.022931704	1
0.267253276	0.266337924	0.267518374	0.116684381	0.765794625	0.132755256	0.20081955	0.506526356	0.044257209	0.253566642	0.007029797	1
0.364389981	0.307989265	0.259523259	0.177310377	0.649292486	0.005198569	0.30069678	0.481207516	0.036957565	0.274538462	-0.019886496	1
0.476913438	0.507699917	0.333526794	0.076226711	0.290373455	0.137120365	0.053926628	0.46449434	0.013840234	0.064102979	-0.010835766	1
0.258212862	0.215695459	0.363936544	0.198620542	0.627787138	0.035494057	0.276258702	0.51939041	0.048388302	0.306681519	0.013595696	1
0.247180325	0.23805574	0.306529093	0.135214748	0.727547964	0.117492224	0.218473353	0.518214177	0.047809821	0.274817803	0.015948676	1
0.476132368	0.508316551	0.332581288	0.075897839	0.289469058	0.134407173	0.054214391	0.461473664	0.013966353	0.06403272	-0.011781863	1
0.294465784	0.236465784	0.28287586	0.196763927	0.623192572	0.02	0.36893793	0.508571262	0.04957287	0.311222222	0.010046398	1
0.26325746	0.216193095	0.336	0.18715857	0.590678175	0.024064365	0.303193095	0.521006297	0.048884083	0.318041667	0.013755102	1
0.268141363	0.217497385	0.337958089	0.183863868	0.586209428	0.023141363	0.360157055	0.521641667	0.052047743	0.304655272	0.014476348	1
0.276689883	0.220675953	0.301358871	0.189296188	0.642909458	0.017682918	0.361463342	0.50898672	0.047710603	0.337298592	0.014672993	1
0.453033046	0.493613732	0.339806866	0.146321461	0.443221039	0.143033046	0.075933908	0.481703146	0.039649611	0.08025	-0.010070588	1
0.268021738	0.218255434	0.342182062	0.189255434	0.607182062	0.023627717	0.289190221	0.521006297	0.048884083	0.318041667	0.013755102	1
0.273975596	0.221215063	0.250838132	0.200521068	0.647102002	0.0171796	0.383228407	0.513612056	0.054820079	0.400125	0.034258824	1
0.274683966	0.222815647	0.314579396	0.202552285	0.586131681	0.024973664	0.314683966	0.521006297	0.048884083	0.318041667	0.013755102	1
0.290753739	0.234457264	0.288937234	0.200135684	0.611778845	0.021419605	0.352236109	0.512101829	0.049377309	0.313158405	0.011099377	1
0.459610728	0.494359002	0.312046738	0.108603827	0.326231022	0.098207653	0.055832183	0.461922614	0.022048265	0.068851652	-0.013053479	1
0.41511509	0.458028772	0.32411509	0.082370524	0.352863175	0.047255434	0.033679984	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.444309455	0.473654728	0.327313755	0.119762179	0.379730662	0.201654728	0.065138969	0.501883863	0.026911282	0.073658165	-0.001675993	1
0.44706651	0.475088681	0.316894692	0.10893349	0.359645278	0.202290555	0.06195566	0.481545316	0.039509169	0.080159052	-0.010094389	1
0.274296299	0.223	0.314	0.201240747	0.586879626	0.024648149	0.309194467	0.521006297	0.048884083	0.318041667	0.013755102	1
0.271963849	0.218981925	0.250795316	0.200981925	0.648379583	0.016927699	0.385861252	0.513543628	0.054623542	0.399941987	0.034073817	1
0.302268677	0.247305314	0.287792386	0.188554957	0.652268677	0.015445043	0.395689295	0.509206484	0.046725523	0.351092151	0.017120312	1
0.265145873	0.217251759	0.3320659	0.189039986	0.590105886	0.024178823	0.305145873	0.521006297	0.048884083	0.318041667	0.013755102	1
0.454602375	0.49083828	0.331571218	0.133074186	0.398011873	0.166888721	0.061366469	0.481703146	0.039649611	0.08025	-0.010070588	1
0.303907396	0.247442373	0.276953364	0.197465023	0.635303133	0.017697535	0.378256497	0.508892358	0.048133577	0.3313759	0.01362216	1
0.309488876	0.257209816	0.265139738	0.195232481	0.666744438	0.01267436	0.404302558	0.51088281	0.046981159	0.392825483	0.026879791	1
0.409312851	0.453464486	0.323848365	0.085611331	0.386843574	0.046611331	0.037137264	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.415266333	0.340266333	0.229	0.198234276	0.676319356	0.00545746	0.328020966	0.47492075	0.047254224	0.331086957	-0.036023715	1
0.469594552	0.484823718	0.334682693	0.096229166	0.334949518	0.198088141	0.055123397	0.503808299	0.025696553	0.073029567	-0.000875483	1
0.48609032	0.500455011	0.34463565	0.080090661	0.300999318	0.168997953	0.050545672	0.499984597	0.012358441	0.064928459	0.000280041	1
0.274992611	0.227243073	0.356987069	0.173257851	0.581256004	0.020252309	0.249782789	0.523224853	0.059930814	0.271299633	0.016273517	1
0.271179742	0.218589871	0.268045683	0.200589871	0.656612712	0.015359483	0.361161863	0.512059439	0.050360665	0.395972442	0.030061031	1
0.263978893	0.216	0.321316607	0.193831143	0.595894464	0.022042214	0.311810036	0.521006297	0.048884083	0.318041667	0.013755102	1
0.393238641	0.327973484	0.221698868	0.173937509	0.666566289	0.006460226	0.323424251	0.477980784	0.042242406	0.303562421	-0.02816905	1
0.435657308	0.473845111	0.342154889	0.138441432	0.449291381	0.162807359	0.077159728	0.522480887	0.013910174	0.066930348	0.006891773	1
0.266475155	0.217909549	0.317959239	0.170375775	0.580819099	0.020171972	0.263335014	0.522680431	0.057220007	0.282769871	0.015655512	1
0.454799059	0.485398745	0.30465149	0.101200941	0.318405018	0.119810036	0.056800627	0.46319591	0.023181284	0.069585377	-0.012861467	1
0.441354897	0.475548966	0.33787062	0.143292003	0.441619044	0.175867029	0.079292003	0.510735144	0.021324239	0.070766981	0.002005884	1
0.454378481	0.492067722	0.342675696	0.134337848	0.397979683	0.167222721	0.062979683	0.496602767	0.030244777	0.075383184	-0.003872776	1
0.433604189	0.455864168	0.32354333	0.067124146	0.409665049	0.048629989	0.004901654	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.435920741	0.473460371	0.342539629	0.136920741	0.441388703	0.168762223	0.075	0.526706783	0.011242734	0.06555	0.008649624	1
0.538647611	0.535075822	0.275941923	0.065444343	0.302505646	0.105019359	0.061003226	0.467771883	0.013325664	0.066502867	-0.011194925	1
0.411427996	0.456144008	0.322995971	0.087	0.339547828	0.057283987	0.043312193	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.420816377	0.346510715	0.229	0.199436499	0.678288066	0.005537108	0.321711934	0.47492075	0.047254224	0.331086957	-0.036023715	1
0.360781981	0.305694774	0.244569736	0.165915679	0.665953509	0.007825585	0.266438924	0.481207516	0.036957565	0.274538462	-0.019886496	1
0.304809268	0.255792919	0.264163485	0.193038146	0.633196182	0.019961854	0.324	0.513591426	0.054760826	0.400069824	0.034203047	1
0.443819667	0.473409834	0.329191276	0.121721332	0.383322441	0.201409834	0.065710388	0.505557571	0.02459239	0.072458184	-0.000147837	1
0.372461974	0.311870767	0.239086155	0.171989009	0.667559121	0.007161319	0.285687465	0.479449986	0.039836103	0.290347179	-0.024397822	1
0.411184458	0.454533976	0.32641747	0.087233012	0.366029155	0.057951446	0.020961203	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.357261406	0.300765969	0.269917876	0.180702094	0.649054749	0.005009125	0.28967472	0.481207516	0.036957565	0.274538462	-0.019886496	1
0.267187713	0.219	0.336656994	0.203343006	0.587360916	0.024953072	0.304826796	0.521006297	0.048884083	0.318041667	0.013755102	1
0.269676999	0.219	0.345369496	0.194630504	0.605408241	0.02433075	0.289268758	0.521006297	0.048884083	0.318041667	0.013755102	1
0.448839171	0.487075346	0.342341705	0.137763825	0.417663364	0.165924654	0.068291475	0.50657958	0.023947285	0.072124355	0.000277289	1
0.418596482	0.343596482	0.229	0.200301264	0.67815668	0.005572292	0.325264981	0.47492075	0.047254224	0.331086957	-0.036023715	1
0.278055916	0.231393368	0.362288848	0.167603542	0.582445062	0.022186283	0.230898569	0.523815757	0.063296777	0.255479465	0.017121424	1
0.441472576	0.481321884	0.334678116	0.160040997	0.504951801	0.134561773	0.096267036	0.485094002	0.037509259	0.07914241	-0.00866009	1
0.465922184	0.494305697	0.348139879	0.084388606	0.30205697	0.168699396	0.056331636	0.475689578	0.013372809	0.064363373	-0.007329336	1
0.388200043	0.329190911	0.215336377	0.163109153	0.66590911	0.007427267	0.316354641	0.480007303	0.038923311	0.285334193	-0.022967269	1
0.29560338	0.245797955	0.272054246	0.194879324	0.642665095	0.018120676	0.324	0.512595697	0.0519009	0.397406692	0.031510905	1
0.437911679	0.47251472	0.34154416	0.13454416	0.424074085	0.182499516	0.072088321	0.526706783	0.011242734	0.06555	0.008649624	1
0.464590303	0.49808105	0.30992598	0.088800889	0.292645818	0.094379717	0.054372687	0.45322704	0.014310667	0.063840909	-0.014364766	1
0.267842468	0.218210617	0.341711479	0.189210617	0.606711479	0.023605309	0.289683212	0.521006297	0.048884083	0.318041667	0.013755102	1
0.442427311	0.479206245	0.341467361	0.139221066	0.429612739	0.173793755	0.072663197	0.519695808	0.015668152	0.067840067	0.005733261	1
0.441419899	0.472209949	0.338390387	0.131320404	0.400920741	0.200209949	0.068510118	0.523557286	0.013230737	0.066578753	0.007339524	1
0.277873342	0.229802926	0.360972106	0.167873342	0.577647919	0.018929584	0.233197074	0.523966194	0.063622133	0.255680556	0.017115058	1
0.439746488	0.472208919	0.340626756	0.133626756	0.41214783	0.192896764	0.070253512	0.526706783	0.011242734	0.06555	0.008649624	1
0.293490023	0.243503454	0.273865694	0.195301995	0.644838833	0.017698005	0.324	0.512367111	0.051244358	0.396795328	0.030892881	1
0.451827064	0.49103383	0.340358647	0.144489473	0.425738349	0.157476697	0.066021055	0.497843556	0.029461576	0.074977892	-0.003356644	1
0.423187545	0.458729182	0.327745836	0.074320782	0.408496017	0.0343874	0.017745836	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.268932966	0.220932966	0.316067034	0.193295291	0.592476453	0.022704709	0.290858718	0.521006297	0.048884083	0.318041667	0.013755102	1
0.426678376	0.454387246	0.322677449	0.072063769	0.407968579	0.047967652	0.018482437	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.278171831	0.226171831	0.290519405	0.198940689	0.669756651	0.01269734	0.337165728	0.509826378	0.043946884	0.39	0.024023529	1
0.269180272	0.217726757	0.297688776	0.199180272	0.659026643	0.014229592	0.322360544	0.511353793	0.044621411	0.380168957	0.022620643	1
0.442568314	0.481441581	0.343291089	0.135708911	0.429027728	0.161633665	0.070633665	0.513606719	0.019511664	0.069829008	0.003200376	1
0.26534154	0.21734154	0.3277077	0.1984718	0.5915282	0.02334154	0.30931692	0.521006297	0.048884083	0.318041667	0.013755102	1
0.288697716	0.233069797	0.291453426	0.193366307	0.612215165	0.021186041	0.362552348	0.512258376	0.049368638	0.313244257	0.011146066	1
0.432802191	0.457679123	0.325098904	0.066518685	0.419938466	0.038184602	0.009296713	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.269975172	0.221975172	0.319636553	0.195818276	0.589718965	0.023512414	0.288148967	0.521006297	0.048884083	0.318041667	0.013755102	1
0.270776973	0.218388486	0.276906603	0.200388486	0.660841788	0.014553945	0.348474636	0.511297062	0.048170971	0.393933424	0.027999801	1
0.382123334	0.327123334	0.216366231	0.157652753	0.664244783	0.008	0.303573044	0.481207516	0.036957565	0.274538462	-0.019886496	1
0.230745942	0.250714833	0.277881427	0.098788099	0.803481514	0.180600766	0.17637331	0.516283532	0.047071554	0.245422909	0.017413883	1
0.261138932	0.238442112	0.331626814	0.142580503	0.662095862	0.079281105	0.211162087	0.521120085	0.057466747	0.251876136	0.0172355	1
0.27194274	0.218777096	0.296137013	0.196891617	0.661423316	0.014359918	0.334879341	0.509582542	0.045039867	0.37469553	0.021308137	1
0.357986346	0.301128228	0.27438884	0.183942713	0.644489759	0.004283764	0.298638468	0.481207516	0.036957565	0.274538462	-0.019886496	1
0.427080404	0.455603216	0.324587135	0.073126028	0.395573673	0.051761406	0.008554974	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.45364462	0.493695389	0.34427387	0.085761528	0.299	0.154700045	0.059949231	0.45322704	0.014310667	0.063840909	-0.014364766	1
0.381392194	0.326392194	0.217288103	0.157907063	0.664340149	0.008	0.30223792	0.481207516	0.036957565	0.274538462	-0.019886496	1
0.272911353	0.220021821	0.250386635	0.200779066	0.647585748	0.01708285	0.385260143	0.513612056	0.054820079	0.400125	0.034258824	1
0.452053621	0.481738162	0.308998433	0.103946379	0.333047353	0.149094707	0.058630919	0.469710858	0.028978492	0.073339556	-0.011879017	1
0.418577112	0.457192371	0.327438474	0.07954594	0.389746922	0.044530354	0.017438474	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.453424444	0.49409647	0.338032157	0.151919608	0.449517648	0.141408366	0.073135033	0.481703146	0.039649611	0.08025	-0.010070588	1
0.396093252	0.327656305	0.22407771	0.179170962	0.667359237	0.005984458	0.328499115	0.476983769	0.043875348	0.312530418	-0.030728244	1
0.300348751	0.250883627	0.271752081	0.194550416	0.625713044	0.020775208	0.322604625	0.514758471	0.053899753	0.387398667	0.031079894	1
0.263108955	0.216054477	0.335727613	0.185891045	0.590963682	0.024	0.303889796	0.521006297	0.048884083	0.318041667	0.013755102	1
0.446033601	0.474516801	0.320704529	0.112865596	0.367086926	0.202516801	0.063127465	0.488951724	0.035074215	0.077882322	-0.007055389	1
0.435604046	0.456558382	0.323697977	0.064837572	0.417977168	0.044068497	0.005093931	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.483240197	0.494749749	0.35124824	0.083500503	0.306497486	0.184241202	0.051003016	0.508318377	0.012010488	0.065122298	0.002890242	1
0.427388347	0.459844661	0.327805826	0.069766992	0.423728157	0.026815529	0.017417479	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.384909797	0.324754283	0.218548983	0.161245717	0.661573876	0.006786938	0.318220824	0.479300957	0.040080187	0.29168767	-0.024780358	1
0.274092093	0.220388753	0.313593319	0.18185167	0.60797962	0.02214833	0.364961692	0.515249901	0.049202935	0.314884826	0.012038278	1
0.286220509	0.231487021	0.292719352	0.197366744	0.613507068	0.020653302	0.349034182	0.512633182	0.049347877	0.313449802	0.011257851	1
0.265754096	0.216926227	0.328401633	0.155754096	0.573860655	0.018172131	0.246073773	0.523966194	0.063622133	0.255680556	0.017115058	1
0.36441783	0.303344687	0.265422854	0.181926856	0.646530058	0.004	0.310490974	0.479500389	0.03975355	0.289893805	-0.024268444	1
0.263277985	0.217208489	0.328478777	0.188173741	0.593895755	0.023	0.302270288	0.521006297	0.048884083	0.318041667	0.013755102	1
0.450799144	0.485311962	0.33273931	0.095974364	0.326893175	0.178576932	0.06091453	0.466248171	0.025897283	0.071344215	-0.012401188	1
0.460684046	0.501684046	0.343368092	0.136895723	0.398949423	0.150210115	0.060157977	0.481703146	0.039649611	0.08025	-0.010070588	1
0.4580281	0.49158314	0.307330242	0.09466744	0.29658314	0.091133543	0.05516628	0.45322704	0.014310667	0.063840909	-0.014364766	1
0.266290831	0.21605677	0.332929263	0.168220094	0.590276864	0.020468123	0.262163325	0.522748629	0.057559579	0.281333043	0.015732927	1
0.437798049	0.474399024	0.341600976	0.138798049	0.438103415	0.174394147	0.075	0.526706783	0.011242734	0.06555	0.008649624	1
0.263553412	0.216415059	0.336	0.188490356	0.590308235	0.024138353	0.303415059	0.521006297	0.048884083	0.318041667	0.013755102	1
0.412929218	0.455530982	0.327132745	0.085805291	0.365522163	0.056345092	0.0155398	0.319247023	0.028879281	0.041027778	-0.038844169	1
0.491811938	0.494969537	0.352786758	0.083060926	0.308695369	0.19193379	0.048365558	0.52446836	0.011336193	0.065497936	0.007948534	1
0.43614162	0.47357081	0.34242919	0.13714162	0.441002166	0.169424859	0.075	0.526706783	0.011242734	0.06555	0.008649624	1
0.512748086	0.530290072	0.22443128	0.05656872	0.343454247	0.04374043	0.157851136	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.265574593	0.213659674	0.327170163	0.20777127	0.589856352	0.026085081	0.329281759	0.521006297	0.048884083	0.318041667	0.013755102	2
0.422593946	0.348038214	0.221	0.188704616	0.667074839	0.003925955	0.384114642	0.47492075	0.047254224	0.331086957	-0.036023715	2
0.206867726	0.221660054	0.403358466	0.244264548	0.725187835	0.113566137	0.332132274	0.498077238	0.02760251	0.324315789	-0.003298246	2
0.517390429	0.536591941	0.236622167	0.045420655	0.313957178	0.063128465	0.156395464	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.605011725	0.579106897	0.18738069	0.062083448	0.437238619	0.103018275	0.082809655	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.475815434	0.514246596	0.405363087	0.159877465	0.291526467	0.164281397	0.078219366	0.493076494	0.016206891	0.085642857	-0.00436044	2
0.536647184	0.560287062	0.172360122	0.084610655	0.556007306	0.124131507	0.077007306	0.537073267	0.015077732	0.0702	0.008701224	2
0.5047627	0.523635584	0.198478776	0.082521224	0.413326373	0.003813501	0.145207609	0.498111912	0.027628825	0.140607143	-0.001934066	2
0.473567603	0.528860098	0.244176876	0.041689018	0.286018487	0.069774558	0.096353753	0.50919736	0.013670194	0.112994144	0.005664548	2
0.275503666	0.2198044	0.329251833	0.171276283	0.634545234	0.018601467	0.263154033	0.512614928	0.049348888	0.313439792	0.011252407	2
0.40054993	0.364267583	0.237223629	0.133771799	0.642729606	0.027335444	0.271107243	0.477184567	0.041098597	0.31805515	-0.031956051	2
0.196724885	0.207362443	0.424912672	0.177314511	0.703986868	0.098637557	0.274013132	0.4975	0.027220165	0.283	-0.004885714	2
0.444074721	0.374894403	0.202368532	0.196015085	0.658661638	0.005015085	0.368413788	0.509431652	0.040304876	0.337778734	0.011437733	2
0.633166448	0.585805373	0.215444036	0.042222281	0.345611534	0.136083749	0.062222281	0.482269872	0.012343833	0.06915625	-0.008035294	2
0.278010144	0.227129738	0.356816872	0.175956754	0.577402029	0.008033102	0.267727709	0.523966194	0.063622133	0.255680556	0.017115058	2
0.527749677	0.557985427	0.18857351	0.101801974	0.508654953	0.017742391	0.093749677	0.525900895	0.018676823	0.090389615	0.005651499	2
0.414996112	0.341670617	0.217650991	0.182866692	0.663498056	0.004	0.363337346	0.47492075	0.047254224	0.331086957	-0.036023715	2
0.492955705	0.491355298	0.315980435	0.078838316	0.332019565	0.252678666	0.084019565	0.45322704	0.014310667	0.063840909	-0.014364766	2
0.557812814	0.727761243	0.276312902	0.01839677	0.14839677	0.065809689	0.102458066	0.514200683	0.007370083	0.10053125	0.009094118	2
0.522719711	0.507384673	0.307307663	0.068208393	0.299183575	0.231248176	0.092186132	0.484092167	0.010797313	0.082413721	-0.002489776	2
0.187454657	0.200500122	0.451158519	0.205817893	0.675750061	0.100954534	0.231136641	0.509759532	0.045433389	0.238973684	0.012645614	2
0.20744918	0.21844918	0.439166557	0.182558033	0.689123279	0.11560131	0.270558033	0.491034073	0.028618357	0.296810573	-0.017592379	2
0.451763117	0.380398595	0.200533802	0.195228772	0.658923743	0.004228772	0.364220118	0.509019988	0.038875493	0.331639195	0.00919043	2
0.415065972	0.352008017	0.217431566	0.171884091	0.665813194	0.018352651	0.343199748	0.588953126	0.193606894	0.450522575	0.267323063	2
0.288748567	0.235685708	0.335528562	0.176974305	0.616025695	0.023968571	0.279005734	0.521006297	0.048884083	0.318041667	0.013755102	2
0.208363075	0.222817433	0.406999485	0.246364104	0.730088711	0.112818462	0.320092827	0.498077238	0.02760251	0.324315789	-0.003298246	2
0.250628712	0.202314356	0.414	0.166514848	0.568	0.022314356	0.237801967	0.523966194	0.063622133	0.255680556	0.017115058	2
0.464799974	0.506034283	0.348485759	0.10037144	0.322925764	0.124508571	0.069525712	0.387385333	0.021470111	0.052629868	-0.026394662	2
0.28042863	0.230521064	0.367117792	0.163974642	0.612781595	0.023815133	0.341352555	0.521006297	0.048884083	0.318041667	0.013755102	2
0.204750708	0.217750708	0.366966027	0.255254954	0.73326911	0.115	0.330495753	0.498077238	0.02760251	0.324315789	-0.003298246	2
